"","id","target","contract","gender","car","n_child","income","credit","loan","price","job_stat","studies","family","house","age","job_duration","occupation","job_type","n_enquiries","companion"
"2326",2326,"payed","Cash loans","F","Y",0,157500,835380,32818.5,675000,"Pensioner","Secondary education","Married","apartment",60,4.31232876712329,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2327",2327,"payed","Cash loans","M","N",0,211500,1249740,63616.5,1125000,"Commer. Assoc.","Secondary education","Married","apartment",34,0.443835616438356,"Chef","Business",0,"Unaccompan."
"2328",2328,"payed","Revolving loans","F","N",0,81000,202500,10125,202500,"Pensioner","Secondary education","Widow","apartment",55,2,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2329",2329,"payed","Cash loans","F","N",0,270000,1046142,28899,913500,"Commer. Assoc.","Higher education","divorce","apartment",34,6.07397260273973,"Core staff","University",0,"Family"
"2330",2330,"payed","Cash loans","F","N",1,90000,117000,11569.5,117000,"Working","Secondary education","Married","apartment",38,14.8684931506849,"Laborers","Business",0,"Family"
"2331",2331,"payed","Cash loans","F","N",0,234000,1129500,74259,1129500,"State servant","Higher education","Married","Municipal apart.",39,17.9835616438356,"Core staff","Culture and Services",0,"Family"
"2332",2332,"overdue","Cash loans","M","Y",2,180000,175500,10602,175500,"Working","Higher education","divorce","Rented apart.",38,0.791780821917808,"Service Staff","Business",0,"Unaccompan."
"2333",2333,"payed","Cash loans","F","Y",0,180000,1214100,67923,1125000,"Pensioner","Secondary education","Married","apartment",59,15.2575342465753,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2334",2334,"payed","Cash loans","F","N",0,90000,270000,13783.5,270000,"Pensioner","Secondary education","Widow","apartment",61,4.31780821917808,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2335",2335,"payed","Cash loans","F","N",0,135000,808650,23773.5,675000,"Working","Secondary education","Married","apartment",56,14.7123287671233,"Managers","Culture and Services",0,"Unaccompan."
"2336",2336,"payed","Cash loans","M","Y",0,225000,473760,56353.5,450000,"Commer. Assoc.","Higher education","Married","apartment",40,2.87671232876712,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"2337",2337,"payed","Cash loans","F","N",1,135000,654498,31486.5,585000,"Working","Secondary education","Married","apartment",26,1.64383561643836,"Occupation_Unknown","Cleaning",0,"Unaccompan."
"2338",2338,"payed","Cash loans","F","N",1,90000,634500,27013.5,634500,"Working","Secondary education","Married","apartment",41,3.27945205479452,"Core staff","Culture and Services",2,"Unaccompan."
"2339",2339,"overdue","Cash loans","F","N",0,90000,1288350,37669.5,1125000,"Commer. Assoc.","Secondary education","Married","apartment",41,7.66027397260274,"Sales staff","Business",0,"Unaccompan."
"2340",2340,"payed","Cash loans","F","N",0,162000,582804,25803,463500,"Working","Secondary education","divorce","apartment",56,0.808219178082192,"Occupation_Unknown","Business",0,"Unaccompan."
"2341",2341,"payed","Cash loans","F","N",0,95400,199080,14557.5,157500,"State servant","Secondary education","Married","apartment",51,3.45205479452055,"Medic stf","Medicine",0,"Unaccompan."
"2342",2342,"payed","Cash loans","F","N",0,180000,1566909,49198.5,1282500,"Pensioner","Secondary education","Married","apartment",59,1.32602739726027,"Occupation_Unknown","Jobtype_Unknown",0,"Family"
"2343",2343,"payed","Cash loans","F","Y",0,301500,521280,31630.5,450000,"Commer. Assoc.","Secondary education","divorce","apartment",30,4.78630136986301,"Tech Staff","Business",1,"Unaccompan."
"2344",2344,"payed","Cash loans","F","N",0,112500,266832,20776.5,238500,"Working","Low education","Married","apartment",31,3.85205479452055,"Core staff","Self-employed",0,"Unaccompan."
"2345",2345,"payed","Cash loans","F","N",1,72000,391500,20119.5,391500,"Commer. Assoc.","Secondary education","Married","apartment",38,0.589041095890411,"Laborers","Housing",0,"Partner"
"2346",2346,"payed","Cash loans","F","Y",0,185400,408780,19183.5,337500,"Commer. Assoc.","Secondary education","divorce","apartment",46,6.2,"Sales staff","Self-employed",0,"Unaccompan."
"2347",2347,"payed","Cash loans","M","Y",0,157500,180000,14350.5,180000,"Working","Secondary education","Married","apartment",52,3.2027397260274,"Laborers","Culture and Services",0,"Unaccompan."
"2348",2348,"payed","Cash loans","M","N",0,243000,942300,30528,675000,"Commer. Assoc.","Secondary education","Married","apartment",56,10.3479452054795,"Laborers","Self-employed",0,"Unaccompan."
"2349",2349,"payed","Cash loans","F","N",0,135000,432661.5,16164,373500,"Pensioner","Secondary education","Widow","apartment",60,12.758904109589,"Occupation_Unknown","Jobtype_Unknown",0,"Companion_Unknown"
"2350",2350,"payed","Cash loans","M","Y",2,315000,604152,25596,540000,"State servant","Low education","Married","apartment",41,1.27123287671233,"Occupation_Unknown","Business",0,"Unaccompan."
"2351",2351,"payed","Cash loans","F","N",2,202500,765000,40756.5,765000,"Commer. Assoc.","Higher education","Married","apartment",36,9.93698630136986,"Core staff","Culture and Services",0,"Unaccompan."
"2352",2352,"payed","Cash loans","F","N",0,225000,143910,17208,135000,"Working","Higher education","Married","Municipal apart.",30,2.21369863013699,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"2353",2353,"payed","Cash loans","F","N",0,56250,239850,23494.5,225000,"Pensioner","Secondary education","single","apartment",65,3.81369863013699,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2354",2354,"payed","Cash loans","F","N",0,225000,823500,24205.5,823500,"Commer. Assoc.","Higher education","divorce","apartment",47,0.915068493150685,"Managers","Culture and Services",0,"Unaccompan."
"2355",2355,"payed","Cash loans","F","N",0,67500,168102,20079,148500,"Working","Secondary education","Married","apartment",46,26.8547945205479,"Laborers","Business",1,"Unaccompan."
"2356",2356,"payed","Cash loans","F","N",0,112500,277969.5,10476,229500,"Commer. Assoc.","Higher education","Married","apartment",43,0.775342465753425,"Sales staff","Business",0,"Unaccompan."
"2357",2357,"payed","Cash loans","F","N",0,67500,207306,8352,148500,"Pensioner","Secondary education","Widow","apartment",59,8.72328767123288,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2358",2358,"payed","Revolving loans","F","Y",1,139500,495000,24750,495000,"Working","Higher education","Married","apartment",46,1.56438356164384,"Occupation_Unknown","Business",0,"Unaccompan."
"2359",2359,"payed","Revolving loans","M","Y",0,540000,675000,33750,675000,"Commer. Assoc.","Secondary education","divorce","apartment",49,6.76164383561644,"Managers","Business",1,"Unaccompan."
"2360",2360,"overdue","Cash loans","F","Y",0,135000,261000,9837,261000,"Working","Secondary education","Married","apartment",59,8.95890410958904,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"2361",2361,"payed","Cash loans","M","N",0,247500,450000,21780,450000,"Working","Secondary education","Married","apartment",45,5.58904109589041,"Service Staff","Self-employed",0,"Family"
"2362",2362,"payed","Cash loans","M","Y",0,270000,521280,27423,450000,"Working","Secondary education","divorce","Office apart.",47,12.9972602739726,"Laborers","Government and Military",0,"Unaccompan."
"2363",2363,"payed","Cash loans","F","Y",1,157500,1258650,53325,1125000,"Working","Higher education","Married","apartment",36,10.6712328767123,"Occupation_Unknown","Government and Military",1,"Unaccompan."
"2364",2364,"payed","Cash loans","F","N",3,135000,355536,18742.5,270000,"Working","Secondary education","Married","apartment",28,3.55068493150685,"Core staff","Real Estate and Trade",0,"Family"
"2365",2365,"overdue","Cash loans","M","N",0,135000,414792,21847.5,315000,"Working","Secondary education","Married","apartment",36,0.342465753424658,"Laborers","Culture and Services",0,"Unaccompan."
"2366",2366,"payed","Cash loans","F","Y",0,81000,479974.5,19678.5,364500,"Working","Secondary education","Married","apartment",32,0.556164383561644,"Sales staff","Real Estate and Trade",0,"Family"
"2367",2367,"payed","Cash loans","M","N",0,90000,991944,29133,828000,"Working","Secondary education","Married","apartment",55,7.43561643835616,"Service Staff","Government and Military",0,"Unaccompan."
"2368",2368,"overdue","Cash loans","F","Y",1,225000,339241.5,15943.5,238500,"Working","Secondary education","Married","apartment",39,1.72876712328767,"Core staff","Medicine",0,"Unaccompan."
"2369",2369,"payed","Cash loans","M","N",0,135000,284400,22599,225000,"Working","Secondary education","single","apartment",25,0.70958904109589,"Laborers","Government and Military",0,"Unaccompan."
"2370",2370,"payed","Cash loans","M","N",0,292500,609183,16200,508500,"Working","Secondary education","Married","apartment",42,2.76712328767123,"Tech Staff","Business",0,"Unaccompan."
"2371",2371,"overdue","Cash loans","M","Y",0,90000,204858,18918,171000,"Working","Secondary education","Married","Municipal apart.",45,4.89041095890411,"Laborers","Business",0,"Unaccompan."
"2372",2372,"payed","Cash loans","F","N",0,135000,454500,19386,454500,"Working","Higher education","Married","apartment",37,3.80821917808219,"Occupation_Unknown","Business",0,"Unaccompan."
"2373",2373,"payed","Cash loans","F","Y",2,126000,277969.5,18225,229500,"Working","Secondary education","Married","apartment",36,8.32602739726027,"Laborers","Business",0,"Family"
"2374",2374,"payed","Cash loans","M","N",0,135000,360000,16780.5,360000,"Working","Secondary education","single","apartment",31,2.21917808219178,"Private ser.","Culture and Services",0,"Unaccompan."
"2375",2375,"payed","Revolving loans","M","N",0,225000,247500,12375,247500,"Working","Higher education","Married","apartment",55,22.4356164383562,"Occupation_Unknown","Government and Military",0,"Family"
"2376",2376,"payed","Cash loans","F","N",1,67500,57564,6237,54000,"Working","Secondary education","Married","apartment",39,20.3232876712329,"Administrative Staff","Culture and Services",0,"Family"
"2377",2377,"payed","Cash loans","F","N",0,112500,679500,38070,679500,"Working","Secondary education","divorce","apartment",48,16.0465753424658,"Laborers","Business",0,"Unaccompan."
"2378",2378,"payed","Cash loans","F","N",0,247500,500490,59395.5,450000,"Working","Secondary education","Married","apartment",30,6.16164383561644,"Chef","Agriculture",0,"Unaccompan."
"2379",2379,"payed","Cash loans","F","N",0,157500,553806,23593.5,495000,"Pensioner","Secondary education","Married","apartment",55,10.0767123287671,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2380",2380,"payed","Cash loans","F","N",0,135000,156384,18688.5,135000,"Working","Secondary education","Married","apartment",47,0.30958904109589,"Laborers","Self-employed",0,"Unaccompan."
"2381",2381,"payed","Cash loans","F","Y",0,193500,1314117,38551.5,1147500,"Working","Higher education","Married","apartment",56,20.7342465753425,"Core staff","Culture and Services",0,"Unaccompan."
"2382",2382,"payed","Cash loans","F","N",0,189000,1256400,44644.5,9e+05,"Commer. Assoc.","Secondary education","Married","apartment",56,9.60821917808219,"Occupation_Unknown","Business",0,"Family"
"2383",2383,"payed","Cash loans","M","Y",0,225000,592560,31153.5,450000,"Commer. Assoc.","Secondary education","Married","apartment",32,6.04931506849315,"Laborers","Self-employed",0,"Unaccompan."
"2384",2384,"payed","Cash loans","M","Y",0,81000,604152,24088.5,540000,"Working","Low education","Married","apartment",59,33.958904109589,"Laborers","Business",0,"Family"
"2385",2385,"payed","Cash loans","M","Y",1,540000,1800000,49630.5,1800000,"Working","Secondary education","Married","apartment",36,5.78630136986301,"Managers","Construction",1,"Unaccompan."
"2386",2386,"payed","Cash loans","F","N",0,135000,592560,31153.5,450000,"Working","Secondary education","divorce","apartment",43,15.2739726027397,"Occupation_Unknown","Business",1,"Unaccompan."
"2387",2387,"payed","Cash loans","F","N",0,135000,170640,9922.5,135000,"Working","Higher education","divorce","apartment",49,5.04109589041096,"Sales staff","Self-employed",0,"Unaccompan."
"2388",2388,"payed","Cash loans","M","Y",1,135000,545040,25537.5,450000,"Working","Secondary education","Married","apartment",44,0.589041095890411,"Managers","Business",1,"Unaccompan."
"2389",2389,"payed","Revolving loans","F","N",1,112500,270000,13500,270000,"Working","Higher education","Married","apartment",25,4.25205479452055,"Managers","Business",0,"Unaccompan."
"2390",2390,"payed","Revolving loans","F","N",1,175500,450000,22500,450000,"State servant","Secondary education","Married","apartment",48,3.77808219178082,"Tech Staff","Government and Military",0,"Unaccompan."
"2391",2391,"payed","Cash loans","F","N",2,112500,66222,7488,58500,"Working","Secondary education","Married","apartment",39,7.22191780821918,"Core staff","Medicine",0,"Unaccompan."
"2392",2392,"payed","Cash loans","M","Y",0,114750,446931,16978.5,369000,"Pensioner","Secondary education","Married","apartment",62,0.728767123287671,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2393",2393,"payed","Revolving loans","F","N",0,112500,337500,16875,337500,"Commer. Assoc.","Secondary education","Married","apartment",51,6.37808219178082,"Sales staff","Culture and Services",0,"Partner"
"2394",2394,"payed","Cash loans","M","Y",0,157500,454500,31761,454500,"Commer. Assoc.","Secondary education","Married","apartment",52,2.65479452054795,"Service Staff","Transport",1,"Unaccompan."
"2395",2395,"payed","Cash loans","M","N",1,225000,555273,18040.5,463500,"Working","Secondary education","Married","apartment",38,4.84657534246575,"Security","Security",0,"Unaccompan."
"2396",2396,"payed","Cash loans","F","N",0,112500,778162.5,44671.5,679500,"Working","Secondary education","Married","apartment",43,2.40821917808219,"Laborers","Business",0,"Unaccompan."
"2397",2397,"overdue","Cash loans","F","N",2,180000,398016,31446,360000,"State servant","Secondary education","Married","apartment",36,9.13972602739726,"Laborers","Culture and Services",0,"Unaccompan."
"2398",2398,"payed","Cash loans","F","Y",0,90000,808650,23305.5,675000,"Pensioner","Higher education","single","apartment",57,13.4191780821918,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2399",2399,"payed","Cash loans","F","N",0,99000,254700,25321.5,225000,"Pensioner","Secondary education","divorce","apartment",68,4.20547945205479,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"2400",2400,"payed","Cash loans","F","N",1,45000,76410,4972.5,67500,"Working","Secondary education","Married","apartment",27,1.30684931506849,"Service Staff","Business",1,"Family"
"2401",2401,"payed","Cash loans","M","Y",0,157500,1024290,30078,855000,"Working","Secondary education","Married","apartment",36,4.32876712328767,"Security","Security",0,"Family"
"2402",2402,"payed","Cash loans","F","N",0,135000,260640,22500,225000,"Working","Secondary education","single","apartment",27,1.7041095890411,"Laborers","Construction",0,"Unaccompan."
"2403",2403,"payed","Cash loans","M","N",0,157500,259794,30960,229500,"Pensioner","Secondary education","Married","apartment",42,5.58904109589041,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
